Age,Gender,Education Level,Job Title,Years of Experience,Salary
54,Female,High School,Software Engineer,30,154419.52
42,Male,High School,Sales Director,19,140745.81
24,Male,Master's,Data Scientist,0,110360.84
36,Female,Master's,UX Designer,8,121107.51
37,Male,PhD,Marketing Manager,11,150871.99
43,Male,PhD,Software Developer,17,164384.73
55,Female,Bachelor's,UX Designer,30,168843.53
50,Female,High School,Content Creator,25,119749.05
55,Female,Master's,Senior Manager,30,194764.67
29,Female,Bachelor's,Senior Manager,1,97849.00
49,Male,Bachelor's,Data Scientist,23,161479.43
47,Male,Master's,HR Manager,22,154602.93
51,Female,Master's,Marketing Coordinator,25,152673.41
27,Male,Master's,Research Scientist,3,118911.20
52,Female,PhD,Director of Operations,28,227314.79
56,Male,PhD,Project Engineer,31,212193.74
29,Female,Bachelor's,Data Scientist,6,110109.97
59,Male,PhD,Receptionist,31,178711.77
41,Male,Bachelor's,Research Scientist,19,146932.70
38,Male,Master's,Product Manager,11,152899.26
35,Female,Bachelor's,Engineer,8,98639.66
42,Male,Master's,Senior Manager,18,165719.30
28,Female,High School,Operations Manager,3,79825.84
22,Female,Bachelor's,Marketing Analyst,0,72324.05
59,Male,PhD,UX Designer,37,221384.49
34,Female,Bachelor's,Marketing Coordinator,9,96619.26
23,Male,Bachelor's,Operations Manager,0,91407.31
30,Female,Master's,Product Manager,6,129125.06
25,Male,Master's,Data Analyst,0,86732.35
37,Female,Bachelor's,Operations Manager,14,126800.77
48,Male,High School,Senior Scientist,23,153200.83
56,Female,High School,Data Scientist,34,174514.53
41,Female,High School,Graphic Designer,15,93495.70
36,Male,Master's,Senior Scientist,10,154784.71
38,Male,High School,Content Creator,11,78867.11
36,Female,Bachelor's,Business Analyst,14,108652.61
38,Female,Bachelor's,VP of Operations,15,155603.94
43,Female,Bachelor's,Business Analyst,15,117409.40
47,Male,Master's,HR Manager,22,155233.50
23,Male,Bachelor's,Marketing Analyst,0,74144.79
60,Male,Master's,Software Developer,32,190143.41
43,Male,High School,Sales Associate,19,106358.44
39,Female,Master's,IT Support,13,120259.66
60,Female,PhD,Director,33,252172.18
27,Female,PhD,Software Developer,5,126922.51
53,Female,Master's,Project Engineer,25,177476.81
52,Female,High School,Project Engineer,28,149053.65
49,Male,PhD,Financial Analyst,21,167369.03
36,Male,High School,Product Manager,8,111616.29
46,Female,Master's,Content Creator,21,136455.76
58,Female,Master's,Data Analyst,36,189555.69
42,Male,Master's,Financial Analyst,18,146750.40
50,Male,PhD,HR Manager,25,174764.38
32,Female,High School,IT Support,4,57542.48
40,Male,High School,Marketing Analyst,18,110678.01
33,Female,High School,Operations Manager,5,90586.08
58,Male,Master's,Business Analyst,32,178951.88
42,Female,High School,Sales Director,17,139574.64
55,Female,PhD,HR Manager,32,197549.79
33,Male,Master's,Graphic Designer,5,104370.89
44,Female,Master's,Account Manager,20,141663.58
45,Male,High School,Research Scientist,20,143454.21
22,Female,High School,HR Manager,0,60723.76
25,Female,Master's,UX Designer,0,90920.21
45,Female,High School,Data Scientist,20,141087.92
53,Female,PhD,Software Engineer,30,202973.55
23,Female,High School,Sales Director,0,92282.25
28,Male,Master's,HR Manager,1,97912.05
28,Male,PhD,Director of Operations,5,156294.27
43,Female,PhD,Product Manager,21,192591.04
39,Female,High School,Director of Operations,17,146730.61
36,Male,High School,Senior Manager,12,119141.81
28,Female,PhD,Senior Manager,0,125732.36
36,Male,High School,Graphic Designer,11,84294.12
24,Male,Master's,Sales Manager,0,101665.50
32,Female,Bachelor's,Engineer,10,105059.49
46,Male,High School,Sales Associate,20,112354.71
31,Male,PhD,IT Support,9,123369.97
54,Male,High School,Operations Manager,27,156518.76
55,Male,PhD,Content Creator,31,184111.65
51,Female,High School,Sales Manager,28,144947.23
23,Female,PhD,Marketing Manager,0,111074.20
58,Female,PhD,Financial Analyst,36,208903.49
58,Male,PhD,Financial Analyst,31,199164.28
36,Female,PhD,Engineer,9,133494.35
55,Male,High School,Director,28,196095.18
41,Female,Master's,Director,13,183463.88
47,Female,High School,Marketing Manager,19,124412.47
41,Female,Bachelor's,Data Scientist,15,133227.34
46,Female,PhD,Project Engineer,23,182860.21
35,Female,High School,Data Analyst,9,84155.00
22,Male,PhD,Account Manager,0,99710.25
35,Female,PhD,Software Engineer,11,153856.67
41,Female,Master's,Data Analyst,17,138732.46
30,Female,Master's,Software Engineer,4,110568.82
48,Male,Bachelor's,Receptionist,20,113481.65
32,Male,Bachelor's,Data Analyst,6,90525.61
43,Male,Master's,Product Manager,17,166254.86
59,Female,PhD,Project Engineer,31,206604.11
23,Male,Bachelor's,Engineer,0,76503.31
47,Female,PhD,Software Engineer,19,173657.22
45,Male,Master's,IT Support,22,149255.17
44,Male,Master's,Research Scientist,19,169410.37
39,Female,PhD,Marketing Analyst,12,136438.54
36,Male,Master's,Sales Associate,14,126333.82
45,Male,Bachelor's,Graphic Designer,17,116216.21
34,Male,Bachelor's,Senior Scientist,9,134981.89
33,Male,Master's,Software Engineer,11,138360.65
40,Female,High School,Engineer,16,113481.66
36,Female,High School,Graphic Designer,9,79519.53
59,Male,PhD,IT Support,33,190821.06
25,Female,Master's,Account Manager,2,87844.50
46,Male,Bachelor's,Engineer,18,137958.87
27,Male,High School,Software Developer,1,68247.24
40,Female,Master's,Software Developer,12,134315.17
47,Male,High School,Director,23,177525.93
45,Male,PhD,Graphic Designer,19,157856.65
49,Female,PhD,Financial Analyst,22,177712.42
28,Male,High School,Marketing Coordinator,5,68077.08
37,Female,Bachelor's,Senior Scientist,15,147748.52
46,Female,PhD,Product Manager,21,189110.54
59,Female,Master's,Engineer,35,192363.53
49,Male,PhD,HR Manager,22,175131.06
26,Male,PhD,Marketing Coordinator,2,104071.16
46,Male,PhD,Financial Analyst,23,176792.30
44,Male,Bachelor's,Software Developer,22,146337.19
53,Male,PhD,Graphic Designer,31,191949.18
27,Male,High School,VP of Operations,0,99665.05
36,Female,Master's,VP of Operations,13,159773.26
41,Male,PhD,Senior Manager,16,168850.80
23,Female,Bachelor's,Marketing Analyst,0,73214.89
39,Male,High School,Senior Scientist,16,135703.82
49,Male,PhD,Receptionist,26,166561.42
41,Female,Master's,Data Analyst,18,144789.95
41,Female,PhD,Director of Operations,19,194790.65
55,Male,Bachelor's,Content Creator,31,151606.65
60,Female,Bachelor's,Account Manager,35,166184.32
39,Male,PhD,Product Manager,11,159880.31
50,Male,Bachelor's,Senior Scientist,23,178092.02
33,Male,Bachelor's,Web Developer,5,92312.87
49,Male,Master's,Marketing Manager,22,170179.15
44,Female,PhD,Senior Scientist,18,191448.85
23,Male,Master's,Software Engineer,0,103652.26
52,Male,PhD,Marketing Coordinator,24,167625.61
47,Male,PhD,Account Manager,21,164682.84
26,Male,Master's,Data Analyst,0,93225.03
44,Male,Bachelor's,IT Support,22,129805.18
59,Female,PhD,Account Manager,37,208338.99
28,Female,PhD,Software Engineer,2,124451.75
43,Male,Master's,Account Manager,16,132055.04
31,Male,Bachelor's,Engineer,3,86749.36
27,Female,Bachelor's,Senior Scientist,0,101450.35
49,Male,Bachelor's,Data Scientist,21,158469.78
49,Female,Master's,Software Engineer,26,177374.65
49,Female,High School,VP of Operations,24,166897.22
25,Male,Master's,UX Designer,3,102861.32
44,Male,Master's,Marketing Coordinator,21,140579.70
50,Female,Bachelor's,HR Manager,24,145862.59
42,Male,High School,Sales Manager,16,114142.86
53,Male,PhD,Sales Associate,31,182989.40
27,Male,Bachelor's,Director,0,121418.00
53,Female,Master's,Marketing Manager,26,176865.74
60,Female,High School,Business Analyst,38,165532.92
40,Male,PhD,Financial Analyst,14,146243.53
45,Male,PhD,Product Manager,17,177931.01
49,Male,Master's,Director,21,202830.07
25,Female,Bachelor's,Software Engineer,0,91720.09
45,Female,Master's,VP of Operations,22,186296.17
47,Male,Bachelor's,Sales Manager,20,140912.46
42,Female,High School,Sales Manager,14,111777.27
43,Male,Master's,Operations Manager,18,154462.24
34,Female,High School,Product Manager,10,116142.59
36,Male,High School,Business Analyst,8,83360.78
24,Female,PhD,Software Engineer,0,120254.82
29,Male,Master's,Senior Manager,4,117957.43
45,Male,PhD,VP of Operations,19,197211.83
60,Female,Master's,Receptionist,36,171152.17
59,Female,PhD,Data Analyst,37,212416.17
52,Male,High School,Financial Analyst,26,137832.62
48,Female,High School,Software Engineer,23,135681.23
38,Male,High School,Operations Manager,11,104129.09
34,Female,PhD,Data Analyst,12,136105.22
38,Male,Master's,Marketing Coordinator,10,112145.64
54,Female,PhD,Marketing Coordinator,31,185444.97
37,Female,PhD,Senior Manager,12,161238.76
40,Female,Bachelor's,Financial Analyst,14,122687.19
52,Male,Master's,Data Analyst,30,180555.95
23,Male,High School,VP of Operations,0,94118.94
35,Male,PhD,Content Creator,11,130891.69
50,Female,High School,Marketing Coordinator,25,126964.45
33,Female,PhD,Sales Director,10,161710.63
40,Female,Master's,Senior Manager,17,158468.71
36,Male,PhD,Sales Director,9,160716.14
43,Male,Bachelor's,Marketing Coordinator,18,119722.61
53,Male,Bachelor's,Receptionist,26,133942.11
31,Female,Master's,Engineer,3,102301.71
50,Male,PhD,Senior Manager,25,199762.89
33,Male,PhD,Financial Analyst,10,136098.08
39,Female,PhD,Financial Analyst,13,146780.33
40,Female,High School,Research Scientist,13,114566.90
47,Female,Bachelor's,Sales Manager,22,143930.71
35,Male,PhD,Sales Associate,8,120469.97
28,Male,Bachelor's,Marketing Analyst,4,86468.73
46,Male,Bachelor's,Software Engineer,19,140297.90
43,Male,PhD,Product Manager,17,177787.95
51,Female,PhD,Data Analyst,28,189871.26
41,Female,Master's,Software Developer,14,136151.74
45,Female,Master's,Business Analyst,17,141686.82
37,Female,Master's,Operations Manager,15,144861.82
54,Female,Bachelor's,Sales Manager,30,172626.36
32,Female,PhD,HR Manager,6,127406.85
38,Male,Bachelor's,Data Analyst,11,110651.78
55,Male,High School,Data Scientist,33,176726.26
33,Male,Master's,Sales Manager,10,130336.85
30,Male,PhD,Graphic Designer,8,123511.65
37,Female,PhD,Research Scientist,10,152356.33
28,Male,High School,VP of Operations,0,93057.23
48,Female,High School,Sales Director,20,148027.66
59,Female,PhD,Sales Associate,37,207745.78
33,Male,Bachelor's,Sales Director,5,125469.72
34,Male,Master's,Financial Analyst,6,114495.06
40,Female,High School,Account Manager,15,91917.54
27,Male,Bachelor's,Data Analyst,4,90128.44
52,Male,PhD,VP of Operations,26,214362.78
56,Female,PhD,Software Developer,31,199314.53
42,Male,Master's,Sales Director,14,166633.01
55,Male,High School,UX Designer,28,148705.03
26,Female,High School,Director of Operations,3,108900.08
36,Male,Master's,Director of Operations,9,160319.33
23,Male,High School,VP of Operations,1,99395.08
33,Male,PhD,Receptionist,9,111192.66
55,Female,Bachelor's,Product Manager,33,192286.50
50,Female,High School,Financial Analyst,28,145700.45
34,Female,High School,Financial Analyst,7,77839.70
40,Male,PhD,Research Scientist,12,158320.02
39,Male,Bachelor's,Sales Director,11,138020.82
40,Female,Master's,Senior Manager,15,155092.27
32,Female,High School,Software Developer,9,92503.34
40,Female,PhD,Senior Manager,13,168360.14
26,Male,PhD,Research Scientist,0,131523.86
51,Male,PhD,Senior Manager,23,196181.60
47,Female,High School,Sales Director,23,155236.73
37,Male,High School,Software Engineer,14,111263.18
41,Female,Bachelor's,Product Manager,18,148856.33
29,Female,Master's,VP of Operations,3,130241.41
59,Female,PhD,Sales Director,32,230248.64
33,Female,Master's,Research Scientist,9,133447.11
40,Male,High School,IT Support,16,97993.26
57,Male,Master's,Senior Manager,31,204649.13
51,Male,PhD,Engineer,25,182834.44
60,Female,Bachelor's,Operations Manager,37,192005.77
50,Male,Master's,Product Manager,24,183249.01
24,Male,PhD,Data Analyst,0,106329.01
57,Female,High School,VP of Operations,31,179733.46
22,Male,High School,UX Designer,0,65411.34
55,Female,High School,Graphic Designer,27,133366.61
22,Female,High School,HR Manager,0,52331.27
40,Male,High School,Software Engineer,16,119968.30
48,Female,High School,Senior Manager,21,137258.97
44,Female,Bachelor's,Software Engineer,21,151984.61
31,Male,PhD,Receptionist,3,96284.90
52,Male,PhD,Marketing Coordinator,29,185934.46
44,Male,Bachelor's,Web Developer,20,129888.73
35,Male,Bachelor's,Sales Associate,13,104410.11
24,Female,PhD,Director,0,155399.94
58,Female,Bachelor's,IT Support,31,150949.03
50,Male,High School,Project Engineer,26,147578.73
26,Male,PhD,Sales Manager,4,123453.28
59,Female,High School,Senior Manager,35,179359.44
49,Female,Master's,Software Developer,24,169360.75
40,Male,Master's,Graphic Designer,14,123230.71
27,Male,Master's,Account Manager,0,88316.01
48,Female,PhD,Senior Manager,22,189270.03
44,Male,Master's,VP of Operations,21,184646.32
42,Male,PhD,Sales Manager,17,162965.25
59,Female,PhD,IT Support,32,186884.88
40,Male,PhD,Account Manager,13,139933.49
33,Female,PhD,Receptionist,9,108265.36
34,Male,Bachelor's,Project Engineer,7,102158.05
45,Female,High School,IT Support,22,108725.05
55,Female,Master's,Director,32,231799.35
29,Female,Bachelor's,Data Scientist,4,102239.08
27,Female,Master's,Software Engineer,5,115810.80
36,Female,PhD,Graphic Designer,11,131499.44
51,Male,PhD,Operations Manager,28,201209.42
44,Male,Bachelor's,Senior Manager,16,142673.19
50,Male,Bachelor's,HR Manager,26,147073.72
48,Female,Master's,Data Scientist,23,175272.98
37,Male,Bachelor's,Research Scientist,9,122054.03
28,Female,High School,Receptionist,1,42290.82
30,Male,Bachelor's,Sales Associate,4,74608.49
58,Male,Bachelor's,Senior Manager,32,194056.05
58,Female,High School,Graphic Designer,33,147461.32
30,Male,High School,Product Manager,6,99608.97
31,Female,Master's,Web Developer,6,105318.94
42,Female,Master's,Account Manager,18,132454.75
45,Female,PhD,Software Engineer,19,171148.53
38,Female,High School,Account Manager,14,89212.21
60,Male,Master's,Marketing Coordinator,32,177671.51
37,Female,Bachelor's,HR Manager,15,116321.26
39,Female,PhD,Business Analyst,11,135035.28
51,Female,PhD,Director,24,221452.17
38,Male,Master's,IT Support,12,113262.00
24,Male,Bachelor's,Marketing Manager,0,85456.35
42,Male,Bachelor's,IT Support,18,115967.36
38,Male,PhD,Software Engineer,10,145019.94
57,Male,High School,Director of Operations,32,189829.76
42,Female,Bachelor's,Receptionist,14,93806.61
41,Male,High School,Marketing Analyst,19,114869.33
30,Male,Bachelor's,Financial Analyst,4,86409.82
35,Female,High School,Engineer,8,89027.63
48,Male,High School,HR Manager,22,124115.90
48,Male,Master's,IT Support,26,154534.80
57,Male,High School,Data Analyst,34,162397.61
27,Male,High School,Software Developer,1,69127.06
49,Female,Bachelor's,Data Analyst,23,138740.11
42,Female,Bachelor's,Sales Director,17,151882.00
29,Female,Bachelor's,Senior Scientist,6,120393.93
51,Male,Master's,Marketing Coordinator,23,150454.03
42,Female,Bachelor's,Graphic Designer,17,114249.43
39,Male,PhD,Project Engineer,13,155171.29
33,Male,High School,Product Manager,6,105699.98
35,Female,PhD,IT Support,13,133731.91
29,Male,Bachelor's,Account Manager,4,79273.04
34,Male,PhD,Research Scientist,10,159525.22
28,Male,High School,Marketing Coordinator,2,60482.00
49,Female,Bachelor's,Sales Director,22,169505.89
60,Female,Bachelor's,Marketing Manager,32,174895.90
28,Female,Bachelor's,Marketing Manager,1,87307.29
27,Female,Bachelor's,VP of Operations,3,121513.63
46,Female,Master's,Marketing Coordinator,19,138324.62
37,Male,Bachelor's,Senior Scientist,11,138576.28
39,Female,Bachelor's,Sales Director,13,142196.57
38,Male,PhD,Software Developer,15,154309.57
48,Female,PhD,Web Developer,25,177775.61
54,Female,Bachelor's,Web Developer,27,157696.44
55,Female,PhD,HR Manager,30,195319.34
46,Male,Bachelor's,VP of Operations,18,162202.55
45,Female,Master's,IT Support,23,148150.12
39,Female,Bachelor's,Sales Associate,16,111280.85
33,Female,PhD,Product Manager,10,153472.30
59,Female,High School,Sales Manager,31,156792.63
48,Female,High School,Financial Analyst,22,127893.38
23,Female,Master's,Data Scientist,0,113557.33
46,Female,PhD,Financial Analyst,18,160584.90
39,Male,Bachelor's,Data Analyst,14,118683.42
23,Female,Master's,Marketing Coordinator,0,84536.88
29,Male,Master's,Account Manager,6,104468.83
35,Male,PhD,Business Analyst,12,140548.07
58,Female,High School,Receptionist,34,134125.19
37,Male,Bachelor's,Data Scientist,12,126595.62
55,Male,High School,Project Engineer,32,160903.16
58,Female,Bachelor's,Operations Manager,36,192585.90
27,Male,Master's,Business Analyst,0,83739.48
39,Male,PhD,Financial Analyst,13,149785.38
55,Male,PhD,Marketing Coordinator,33,197849.14
53,Female,High School,Web Developer,31,151153.03
22,Female,Master's,Web Developer,0,91293.71
25,Male,Master's,Software Engineer,0,99248.80
53,Male,High School,Account Manager,29,140195.72
36,Female,Bachelor's,Senior Scientist,14,138871.41
58,Female,Bachelor's,Business Analyst,30,160227.37
40,Female,High School,Senior Scientist,13,130884.61
27,Male,Bachelor's,Graphic Designer,5,85043.31
55,Male,Bachelor's,Financial Analyst,30,162228.14
28,Male,PhD,Sales Director,5,147362.27
35,Male,PhD,Financial Analyst,13,143013.76
39,Male,High School,IT Support,11,84709.78
50,Male,PhD,Sales Manager,25,192662.42
30,Female,PhD,Project Engineer,6,131546.45
